content_id,name,rarity,element,role,slot,dmg_min,dmg_max,dmg_ignited,text,text_ignited
82897,主人朱诺,5星,光,干扰型,slide,691,4015,4115,对2名敌人(优先:有增益)造成691（4015）伤害和600（1056）无视防御伤害，造成感电160（540）持续伤害，受到攻击时对1名随机盟友造成20%加成伤害，且有机会降低Skill量表，持续12秒,对3名敌人(优先:有增益)造成4115伤害和1056无视防御伤害，造成感电690持续伤害，受到攻击时对1名随机盟友造成20%加成伤害，且有机会降低Skill量表，持续12秒
82897,主人朱诺,5星,光,干扰型,drive,2067,7206,7536,对3名敌人造成2067（7206）伤害（优先：暗属性)，Skill量表-45%和Skill量表充能量-40%，持续16秒,对3名敌人造成7536伤害（优先：暗属性)，Skill量表-45%和Skill量表充能量-45%，持续16秒
82897,主人朱诺,5星,光,干扰型,leader,18,18,,暗属性敌人的skill量表充能速度-18%,
78339,伴侣塞美勒,5星,光,辅助型,auto,101,687,,对目标造成101（687）自动攻击伤害,
78339,伴侣塞美勒,5星,光,辅助型,tap,391,2547,2572,造成391（2547）伤害，SkiI量表+18（40.8）%，并有70（90.1）%的机率无效2名光属性盟友(优先:最高攻击力)的石化，持续8秒,造成2572伤害，SkiI量表+45.8%，并有90.1%的机率无效3名光属性盟友(优先:最高攻击力)的石化，持续8秒
78339,伴侣塞美勒,5星,光,辅助型,slide,719,4004,4104,对随机2名敌人造成719（4004）伤害，有70（90.1）%的机率赋予支援(弱点Skill最终伤害+15%，依目前增益数量的比例增加攻击力)，即有70（90.1）%的机率赋予2名光属性盟友(优先:最高攻击力)时间扭曲(移除目标全部的时间系减益，Skill量表充能速度+40%)，持续16秒。在副本中，2名充能Skill中盟友Skill量表+35（66.1）%,对随机2名敌人造成4104伤害，有95.1%的机率赋予支援(弱点Skill最终伤害+15%，依目前增益数量的比例增加攻击力)，即有95.1%的机率赋予3名光属性盟友(优先:最高攻击力)时间扭曲(移除目标全部的时间系减益，Skill量表充能速度+40%)，持续16秒。在副本中，3名充能Skill中盟友Skill量表+66.1%
78339,伴侣塞美勒,5星,光,辅助型,drive,1858,6827,7157,对随机3名敌人造成1858（6827）伤害，5名光属性盟友Drive量表+150及Skill冷却时间-2秒，持续20秒,对随机3名敌人造成7157伤害，5名光属性盟友Drive量表+150及Skill冷却时间-2秒，持续2回合
78339,伴侣塞美勒,5星,光,辅助型,leader,15,15,,光属性盟友的Skill量表充能速度+15%(副本中:追加Skill量表充能速度+20%),
77368,驱魔师黛波拉,5星,光,攻击型,auto,113,749,,对目标造成113（749）自动攻击伤害,
77368,驱魔师黛波拉,5星,光,攻击型,tap,497,3047,3107,造成497（3047）伤害，65（85.1）%的机率赋予自身支援(弱点SkiI伤害+15%，依目前增益数量的比例增加攻击力），持续15秒,对随机2名敌人造成3107伤害，90.1%的机率赋予自身支援(弱点SkiI伤害+15%，依目前增益数量的比例增加攻击力），持续2回合
77368,驱魔师黛波拉,5星,光,攻击型,slide,1008,4663,4863,对2名敌人（最低HP）造成1008（4663）伤害，和1300（2405）无视防御伤害。对象为世界王时，造成光芒【根据光属性盟友数量造成6000（12047）加成伤害，最多10名】,对3名敌人（最低HP）造成4863伤害，和2405无视防御伤害。对象为世界王时，造成光芒【根据光属性盟友数量造成21047加成伤害，最多10名】
77368,驱魔师黛波拉,5星,光,攻击型,drive,2598,8498,9158,对全体敌人造成2598（8498）伤害,对全体敌人造成9158伤害，对暗属性敌人造成700加成伤害
77368,驱魔师黛波拉,5星,光,攻击型,leader,1,1,,盟友（攻击型）的SS冷却时间-1秒,
75600,决意的劳拉,5星,光,攻击型,auto,114,751,,对目标造成114（751）自动攻击伤害（自动）,
75600,决意的劳拉,5星,光,攻击型,tap,502,3062,3122,造成502（3062）伤害，对暗属性目标造成600（1174）无视防御伤害。对象为世界王时，赋予呐喊，持续16秒。（攻击力+15%（35.1%），最多叠加3次）,对随机2名敌人造成3122伤害，对暗属性目标造成1174无视防御伤害。对象为世界王时，赋予呐喊，持续2回合。（攻击力+40.1%，最多叠加3次）
75600,决意的劳拉,5星,光,攻击型,slide,669,4532,3,对随机3名敌人造成669（4532）（145%）（192.2%）伤害，对暗属性敌人造成400（1803）无视防御伤害，并造成防御力增益爆发（移除最新的防御力增益，并以x300（701）的系数造成基于该种类的伤害）,对随机3名敌人造成4720（200.2%）伤害，对暗属性敌人造成1903无视防御伤害，并造成防御力增益爆发（移除最新的防御力增益，并以x801的系数造成基于该种类的伤害）
75600,决意的劳拉,5星,光,攻击型,drive,2657,8602,9262,对全体敌人造成2657（8602）伤害,对全体敌人造成9262伤害，对暗属性敌人造成700无视防御伤害
75600,决意的劳拉,5星,光,攻击型,leader,18,18,,光属性盟友的攻击力+18%（若对象为世界王，则全体盟友攻击力+20%）,
74427,替身塞特,5星,光,干扰型,auto,102,691,,对目标造成102（691）自动攻击伤害,
74427,替身塞特,5星,光,干扰型,tap,398,2584,2609,对1名敌人（受到减益优先）造成398（2584）伤害，对1名有减益敌人造成减益持续时间+30（65.4）%，持续8秒,对2名敌人（受到减益优先）造成2609伤害，对1名有减益敌人造成减益持续时间+73.4%，持续8秒
74427,替身塞特,5星,光,干扰型,slide,690,4014,4114,对1名敌人（最高HP优先）造成690（4014）伤害的2连击，造成伤害共振【对最多2名目标外最低HP的敌人造成25（45）%对目标所造成的伤害】，并有70（90.1）%几率造成标记（盟友会集中攻击被标记的敌人，但挑衅优先），持续12秒,对1名敌人（最高HP优先）造成4114伤害的2连击，造成伤害共振【对最多2名目标外最低HP的敌人造成50%对目标所造成的伤害】，并有90.1%几率造成标记（盟友会集中攻击被标记的敌人，但挑衅优先），持续12秒，并造成保护增益爆发（移除最后施加的保护增益，并以*701的系数造成基于该效果种类的伤害）
74427,替身塞特,5星,光,干扰型,drive,2065,7198,7528,对3名敌人（最低HP优先）造成2065（7198）伤害，对3名敌人（有增益优先）造成增益爆发（移除最后施加的增益，并以*600的系数造成基于该种类的伤害）,对3名敌人（最低HP优先）造成7528伤害，对3名敌人（有增益优先）造成害共振【对最多2名目标外最低HP的敌人造成40%对目标所造成的伤害】，持续18秒，及增益爆发（最后赋予的增益移除，并依一个*600系数造成伤害）
74427,替身塞特,5星,光,干扰型,leader,15,15,,暗属性敌人的减益持续时间+15%,
65272,黎明萨图恩,5星,光,辅助型,auto,101,604,,队目标造成101（604）自动攻击伤害,
65272,黎明萨图恩,5星,光,辅助型,tap,392,1901,2577,造成392（1901）伤害，有60（85.6）%几率为2名有着持续伤害减益的盟友移除持续伤害减益,造成2577伤害，有90.6%几率为3名有着持续伤害减益的盟友移除持续伤害减益
65272,黎明萨图恩,5星,光,辅助型,slide,719,3269,4109,对随机2名敌人造成719（3269）伤害，赋予5名光属性盟友变刃剑【攻击力上升/防御力下降70（115.2）%】，持续16秒。对世界王限定，最多9名光属性队友Drive量表+20（33）,对随机2名敌人造成4109伤害，赋予5名光属性盟友（最高攻击力）变刃剑（攻击力上升/防御力下降115.2%），持续2回合。对世界王限定，最多9名光属性队友Drive量表+33
65272,黎明萨图恩,5星,光,辅助型,drive,1860,4504,7168,对随机3名敌人造成1860（4504）伤害，赋予5名光属性队友（最高攻击力）攻击态势（只有此状态的Child能在Fever模式中使用Fever攻击），持续20秒。对世界王限定，增加3名光属性盟友（最高攻击力）tap skill伤害+60%,对随机3名敌人造成7168伤害，赋予3名光属性队友（最高攻击力）攻击态势（只有此状态的Child能在Fever模式中使用Fever攻击），持续20秒。对世界王限定，增加3名光属性盟友（最高攻击力）tap skill伤害+60%
65272,黎明萨图恩,5星,光,辅助型,leader,15,15,,光属性队友Drive量表充能量+15%,
65271,绚烂亚莉亚,5星,光,攻击型,auto,337,752,,对目标造成337（752）自动攻击伤害,
65271,绚烂亚莉亚,5星,光,攻击型,tap,503,3068,3128,造成503（3068）伤害，对攻击型目标造成500（1074）无视防御伤害。对抗世界王时，增加自身skill伤害+20（40.1）%（持续16秒）,造成3128伤害，对攻击型目标造成1074无视防御伤害。对抗世界王时，增加自身skill伤害+55.1%（持续2回合）
65271,绚烂亚莉亚,5星,光,攻击型,slide,3308,4423,3,对随机3名敌人造成3308（4423）【140%（187.2%）】伤害。对世界王限定，对暗属性敌人造成3000（4105）无视防御伤害,对随机3名敌人造成4612（195.2%）伤害。对世界王限定，对暗属性敌人造成4705无视防御伤害
65271,绚烂亚莉亚,5星,光,攻击型,drive,8620,8620,9280,对随机4名敌人造成8620伤害，对暗属性敌人造成700加成伤害,对随机4名敌人造成9280伤害与700加成伤害
65271,绚烂亚莉亚,5星,光,攻击型,leader,15,15,,光属性队友的SS伤害+15%（对世界王限定，光属性队友的SS伤害+20%）,
63848,滑雪艾修,5星,光,辅助型,auto,101,687,,队目标造成101（687）自动攻击伤害,
63848,滑雪艾修,5星,光,辅助型,tap,390,2546,2560,造成390（2546）伤害，2名队友（最高攻击力优先）睡眠无效化，持续5秒,造成2560伤害，2名队友（最高攻击力优先）睡眠无效化，持续5秒
63848,滑雪艾修,5星,光,辅助型,slide,705,3988,4063,造成705（3988）伤害，减益持续时间-30（52.8）%，且2名队友（受到减益优先）的skill量表充能速度+40（74.5）%，持续16秒,造成4063伤害，减益持续时间-52.8%，且3名队友的skill量表充能速度+74.5%（最低HP优先），持续16秒
63848,滑雪艾修,5星,光,辅助型,drive,1830,6781,7111,对随机3名敌人造成1830（6781）伤害，3名队友睡眠无效化（睡眠中优先），持续20秒,对随机3名敌人造成7111伤害，3名队友（睡眠中优先）睡眠无效化，持续25秒
63848,滑雪艾修,5星,光,辅助型,leader,12,12,,光属性队友的减益持续时间-12%（PVP期间，追加-10%）,
60168,梦想家萨图恩,5星,光,攻击型,auto,114,751,,对目标造成114（751）自动攻击伤害,
60168,梦想家萨图恩,5星,光,攻击型,tap,500,3060,3,对3名敌人（最低HP）造成500（3060）伤害，造成诅咒【每2秒造成100（460）持续伤害，并在效果结束或移除时造成加成伤害】，持续14秒。PvP中：自身Skill量表充能量+30（64.5）%,对3名敌人（最低HP）造成X伤害，造成诅咒（每2秒造成X持续伤害，并在效果结束或移除时造成加成伤害），持续14秒。PVP中，自身SKILL量表充能量+X%，持续14秒
60168,梦想家萨图恩,5星,光,攻击型,slide,1011,4678,4,对3名敌人(优先:受诅咒)造成1011（4678）伤害，如果目标受诅咒则造成900（2303）无视防御伤害。PVP中：900（2703）加成伤害,对4敌人（优先：被诅咒）造成X伤害，对被诅咒造成X加成伤害以及X无视防御伤害
60168,梦想家萨图恩,5星,光,攻击型,drive,2607,8547,16,"对全部敌人造成2607（8547）伤害，如果目标受诅咒，则有60%的机率造成诅咒增幅（诅咒持续伤害和持续时同增加）,持续16秒",对全部敌人造成X伤害，有X%的几率造成诅咒增幅（诅咒持续伤害和持续时间增加），持续16秒
60168,梦想家萨图恩,5星,光,攻击型,leader,200,200,,光属性队友的诅咒伤害+200,
28506,神枪手希尔德,5星,光,,auto,114,751,,对目标造成114（751）自动攻击伤害,
28506,神枪手希尔德,5星,光,,tap,495,3055,3115,造成495（3055）伤害，有70（90）%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续18秒，PVP限定，有70（90）%概率自身获得专注（命中率↑并100%暴击）持续18秒,对随机2名敌人造成3115伤害，有95%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续20秒，PVP限定，有95%概率自身获得专注（命中率↑并100%暴击）持续20秒
28506,神枪手希尔德,5星,光,,slide,961,4625,4825,对2名敌人（优先：最低HP）造成961（4625）伤害的2连击，并造成150（530）加成伤害，PVP限定，对2名敌人造成600（1505）无视防御伤害（最低HP优先）,对2名敌人（优先：最低HP）造成4825伤害的3连击，并造成680加成伤害，PVP限定，对3名敌人造成1655无视防御伤害（最低HP优先）
28506,神枪手希尔德,5星,光,,drive,2506,8430,9090,对全体敌人造成2506（8430）伤害,对全体敌人造成9090伤害。PVP中，对敌人造成700加成伤害
28506,神枪手希尔德,5星,光,,leader,20,20,,赋予攻击型队友大招最终伤害+20%（在PVP中，全体队友的drive量表充能量追加10%）,
54443,新月露娜,5星,光,辅助型,auto,101,686,,对目标造成101（686）自动攻击伤害,
54443,新月露娜,5星,光,辅助型,tap,387,2537,2,造成387（2537）伤害，有70（90.1）%的几率为2名石化中的盟友移除石化,造成X伤害，有X%几率为2名石化中的盟友移除石化
54443,新月露娜,5星,光,辅助型,slide,691,3965,3,造成691（3965）伤害，随机3名队友的skill量表充能速度+40（74.5）%，持续16秒。对象为世界王时，赋予5名最高攻击力的光属性队友锐利之刃（依光属性队友的数量增加弱点skill最终伤害3（5.4）%，最多10名），持续2回合,造成X伤害，随机3名盟友的SKILL量表充能速度+X%，持续2回合。对象为世界王时，赋予所有光属性盟友锐利之刃（依光属性盟友的数量增加弱点SKILL最终伤害X%，最多10名）持续2回合
