content_id,name,rarity,element,role,path,cp_init,hp_init,atk_init,def_init,agl_init,crt_init,cp_max,hp_max,atk_max,def_max,agl_max,crt_max,auto_text,tap_text,tap_ignited,slide_text,slide_ignited,drive_text,drive_ignited,leader_text
74427,替身塞特,5星,光,干扰型,图鉴资料 / 5星天子：光 / 替身塞特,,,,,,,,,,,,,对目标造成102（691）自动攻击伤害,对1名敌人（受到减益优先）造成398（2584）伤害，对1名有减益敌人造成减益持续时间+30（65.4）%，持续8秒,对2名敌人（受到减益优先）造成2609伤害，对1名有减益敌人造成减益持续时间+73.4%，持续8秒,对1名敌人（最高HP优先）造成690（4014）伤害的2连击，造成伤害共振【对最多2名目标外最低HP的敌人造成25（45）%对目标所造成的伤害】，并有70（90.1）%几率造成标记（盟友会集中攻击被标记的敌人，但挑衅优先），持续12秒,对1名敌人（最高HP优先）造成4114伤害的2连击，造成伤害共振【对最多2名目标外最低HP的敌人造成50%对目标所造成的伤害】，并有90.1%几率造成标记（盟友会集中攻击被标记的敌人，但挑衅优先），持续12秒，并造成保护增益爆发（移除最后施加的保护增益，并以*701的系数造成基于该效果种类的伤害）,对3名敌人（最低HP优先）造成2065（7198）伤害，对3名敌人（有增益优先）造成增益爆发（移除最后施加的增益，并以*600的系数造成基于该种类的伤害）,对3名敌人（最低HP优先）造成7528伤害，对3名敌人（有增益优先）造成害共振【对最多2名目标外最低HP的敌人造成40%对目标所造成的伤害】，持续18秒，及增益爆发（最后赋予的增益移除，并依一个*600系数造成伤害）,暗属性敌人的减益持续时间+15%
65272,黎明萨图恩,5星,光,辅助型,图鉴资料 / 5星天子：光 / 黎明萨图恩,,,,,,,,,,,,,队目标造成101（604）自动攻击伤害,造成392（1901）伤害，有60（85.6）%几率为2名有着持续伤害减益的盟友移除持续伤害减益,造成2577伤害，有90.6%几率为3名有着持续伤害减益的盟友移除持续伤害减益,对随机2名敌人造成719（3269）伤害，赋予5名光属性盟友变刃剑【攻击力上升/防御力下降70（115.2）%】，持续16秒。对世界王限定，最多9名光属性队友Drive量表+20（33）,对随机2名敌人造成4109伤害，赋予5名光属性盟友（最高攻击力）变刃剑（攻击力上升/防御力下降115.2%），持续2回合。对世界王限定，最多9名光属性队友Drive量表+33,对随机3名敌人造成1860（4504）伤害，赋予5名光属性队友（最高攻击力）攻击态势（只有此状态的Child能在Fever模式中使用Fever攻击），持续20秒。对世界王限定，增加3名光属性盟友（最高攻击力）tap skill伤害+60%,对随机3名敌人造成7168伤害，赋予3名光属性队友（最高攻击力）攻击态势（只有此状态的Child能在Fever模式中使用Fever攻击），持续20秒。对世界王限定，增加3名光属性盟友（最高攻击力）tap skill伤害+60%,光属性队友Drive量表充能量+15%
65271,绚烂亚莉亚,5星,光,攻击型,图鉴资料 / 5星天子：光 / 绚烂亚莉亚,,,,,,,,,,,,,对目标造成337（752）自动攻击伤害,造成503（3068）伤害，对攻击型目标造成500（1074）无视防御伤害。对抗世界王时，增加自身skill伤害+20（40.1）%（持续16秒）,造成3128伤害，对攻击型目标造成1074无视防御伤害。对抗世界王时，增加自身skill伤害+55.1%（持续2回合）,对随机3名敌人造成3308（4423）【140%（187.2%）】伤害。对世界王限定，对暗属性敌人造成3000（4105）无视防御伤害,对随机3名敌人造成4612（195.2%）伤害。对世界王限定，对暗属性敌人造成4705无视防御伤害,对随机4名敌人造成8620伤害，对暗属性敌人造成700加成伤害,对随机4名敌人造成9280伤害与700加成伤害,光属性队友的SS伤害+15%（对世界王限定，光属性队友的SS伤害+20%）
63848,滑雪艾修,5星,光,辅助型,图鉴资料 / 5星天子：光 / 滑雪艾修,,,,,,,,,,,,,队目标造成101（687）自动攻击伤害,造成390（2546）伤害，2名队友（最高攻击力优先）睡眠无效化，持续5秒,造成2560伤害，2名队友（最高攻击力优先）睡眠无效化，持续5秒,造成705（3988）伤害，减益持续时间-30（52.8）%，且2名队友（受到减益优先）的skill量表充能速度+40（74.5）%，持续16秒,造成4063伤害，减益持续时间-52.8%，且3名队友的skill量表充能速度+74.5%（最低HP优先），持续16秒,对随机3名敌人造成1830（6781）伤害，3名队友睡眠无效化（睡眠中优先），持续20秒,对随机3名敌人造成7111伤害，3名队友（睡眠中优先）睡眠无效化，持续25秒,光属性队友的减益持续时间-12%（PVP期间，追加-10%）
60168,梦想家萨图恩,5星,光,攻击型,图鉴资料 / 5星天子：光 / 梦想家萨图恩,,,,,,,,,,,,,对目标造成114（751）自动攻击伤害,对3名敌人（最低HP）造成500（3060）伤害，造成诅咒【每2秒造成100（460）持续伤害，并在效果结束或移除时造成加成伤害】，持续14秒。PvP中：自身Skill量表充能量+30（64.5）%,对3名敌人（最低HP）造成X伤害，造成诅咒（每2秒造成X持续伤害，并在效果结束或移除时造成加成伤害），持续14秒。PVP中，自身SKILL量表充能量+X%，持续14秒,对3名敌人(优先:受诅咒)造成1011（4678）伤害，如果目标受诅咒则造成900（2303）无视防御伤害。PVP中：900（2703）加成伤害,对4敌人（优先：被诅咒）造成X伤害，对被诅咒造成X加成伤害以及X无视防御伤害,"对全部敌人造成2607（8547）伤害，如果目标受诅咒，则有60%的机率造成诅咒增幅（诅咒持续伤害和持续时同增加）,持续16秒",对全部敌人造成X伤害，有X%的几率造成诅咒增幅（诅咒持续伤害和持续时间增加），持续16秒,光属性队友的诅咒伤害+200
28506,神枪手希尔德,5星,光,,图鉴资料 / 5星天子：光 / 神枪手希尔德,2241,1766,1353,678,739,806,9020,6909,3463,3773,4116,,对目标造成114（751）自动攻击伤害,造成495（3055）伤害，有70（90）%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续18秒，PVP限定，有70（90）%概率自身获得专注（命中率↑并100%暴击）持续18秒,对随机2名敌人造成3115伤害，有95%概率自身获得远距离攻击（无视敌人的挑衅、反射），持续20秒，PVP限定，有95%概率自身获得专注（命中率↑并100%暴击）持续20秒,对2名敌人（优先：最低HP）造成961（4625）伤害的2连击，并造成150（530）加成伤害，PVP限定，对2名敌人造成600（1505）无视防御伤害（最低HP优先）,对2名敌人（优先：最低HP）造成4825伤害的3连击，并造成680加成伤害，PVP限定，对3名敌人造成1655无视防御伤害（最低HP优先）,对全体敌人造成2506（8430）伤害,对全体敌人造成9090伤害。PVP中，对敌人造成700加成伤害,赋予攻击型队友大招最终伤害+20%（在PVP中，全体队友的drive量表充能量追加10%）
54443,新月露娜,5星,光,辅助型,图鉴资料 / 5星天子：光 / 新月露娜,,,,,,,,,,,,,对目标造成101（686）自动攻击伤害,造成387（2537）伤害，有70（90.1）%的几率为2名石化中的盟友移除石化,造成X伤害，有X%几率为2名石化中的盟友移除石化,造成691（3965）伤害，随机3名队友的skill量表充能速度+40（74.5）%，持续16秒。对象为世界王时，赋予5名最高攻击力的光属性队友锐利之刃（依光属性队友的数量增加弱点skill最终伤害3（5.4）%，最多10名），持续2回合,造成X伤害，随机3名盟友的SKILL量表充能速度+X%，持续2回合。对象为世界王时，赋予所有光属性盟友锐利之刃（依光属性盟友的数量增加弱点SKILL最终伤害X%，最多10名）持续2回合,对随机2名敌人造成1798（6712）伤害，无效所有盟友的石化，持续10秒，且最多5名光属性队友弱点skill最终伤害+25%，持续22秒。对世界王限定，后排的攻击力+30%,对随机2名敌人造成X伤害，无效所有盟友的石化，持续10秒，且5名光属性盟友（最高攻击力）弱点SKILL最终伤害+X%，持续22秒。对象为世界王时，后排的攻击力+30%,光属性盟友的SKILL量表充能量+12%（若对象为世界王，则追加12%）
39101,光芒莫娜,5星,光,辅助型,图鉴资料 / 5星天子：光 / 光芒莫娜,2219,2248,1033,819,766,888,,,,,,,对目标造成101（686）自动攻击伤害,造成389（2538）伤害，并赋予2名盟友(最低HP)屏障【在HP受影响前，吸收所有敌方攻击900（1508）伤害】，持续10秒,造成X伤害，并赋予3名盟友（最低HP）屏障（在HP受影响前，吸收所有敌方攻击+X伤害），持续12秒,造成704（3983）伤害，3名光属性盟友(最高攻击力)的Skill表充能量+40（74.5）%及弱点Skill最终伤害+20（50.4）%，持16秒。副本中：赋予3名盟友(最低HP)吸血【攻击时回复15（34）%HP】,造成X伤害，3名光属性盟友（最高攻击力）的SKILL量表充能量+X%及弱点SKILL最终伤害+X%，持续2回合。在副本中，赋予3名盟友（最低HP）吸血（攻击时恢复X%HP）,对随机3名敌人造成1828（6772）伤害，并财予5名盟友屏障(在HP受影前吸收所有敌方攻击+2500伤害)，并根据光性盟友数量(最多5名）Drive量表+120，持20秒,对随机3名敌人造成X伤害，并财予5名盟友屏障(在HP受影前吸收所有敌方攻击+X伤害)，并根据光性盟友数量(最多5名）Drive量表+150，持20秒,光属性队友的skill量表充能量+12%（副本中：追加skill量表充能量+8%）
35222,情热王欧洛拉王,5星,光,防御型,图鉴资料 / 5星天子：光 / 情热王欧洛拉王,2203,2468,811,1209,596,657,,,,,,,对目标造成92（640）自动攻击伤害,造成315（2180）伤害・并赋予2名盟友(优先:最低HP)屏障【在HP受影响前吸收所有敌方攻击+800（1187）伤害】，持续10秒,造成X伤害・并赋予2名盟友(优先:最低HP)屏障【在HP受影响前吸收所有敌方攻击+X伤害】，持续10秒,造成575（3527）伤害，自身获得激怒(累积最多350（502）%所受伤害并一次回击)与所有盟友防御力+35（51.6）%，持续14秒,造成X伤害，自身获得激怒(累积最多X%所受伤害并一次回击)与所有盟友防御力+X%，持续16秒,"对随机2名敌人造成1468（5310）伤害，并赋予最多5名盟友(优先最低HP）屏障【在HP受影响前吸收所有敌方攻撃+2500伤害】，及敌人 Drive Skill伤害防御力+30%,持续15秒","对随机2名敌人造成X伤害，并赋予最多5名盟友(优先最低HP）屏障【在HP受影响前吸收所有敌方攻撃+3000伤害】，及敌人 Drive Skill伤害防御力+30%,持续20秒",全体队友的防御力+15%（若对象为世界王，则追加+15%）
29503,纯白的波摩纳,5星,光,,图鉴资料 / 5星天子：光 / 纯白的波摩纳,2209,2219,907,1062,873,659,,,,,,,对目标造成96（660）自动攻击伤害,造成335（2323）伤害，2名队友（最低HP优先）减益回避率+15（28.8）%，持续10秒,造成2323伤害，3名队友（最低HP优先）减益回避率+37.3%，持续10秒,持续回复191（429）HP（每2秒一次），赋予2名队友（最低HP优先）减益无效（14秒后或是受到1次减益攻击后取消），持续14秒,持续回复484HP（每2秒一次），赋予3名队友（最低HP优先）减益无效（14秒后或是受到1次减益攻击后取消），持续14秒,复活1名已死亡队友至1000HP，并回复3名队友（最低HP优先）1790（2163）HP,复活1名已死亡队友至1000HP，并回复3名队友（最低HP优先）2771HP,光属性队友的回复量（回复、持续回复）+15%
26562,雅典娜,5星,光,,图鉴资料 / 5星天子：光 / 雅典娜,2216,2476,819,1216,600,659,15210,12647,4182,6210,3064,3365,对目标造成92（642）自动攻击伤害,造成318（2191）伤害，有70（90.7）%的几率赋予自身减益挑衅（代替队友承受1个减益），持续20秒，减益持续时间-20（40.7）%（特定效果除外），持续20秒,造成2216伤害，有90.7%的几率赋予自身减益挑衅（代替队友承受2个减益），持续20秒，减益持续时间-56.7%（特定效果除外），持续20秒,造成540（3504）伤害，赋予自身反射（反射25（40）%受到的伤害）与挑衅（有90%的几率发动），持续12秒,造成3604伤害，赋予自身反射（反射50%受到的伤害）与挑衅（有90%的几率发动）与屏障（在HP受影响前吸收+2160伤害，持续12秒,对随机2名敌人造成1450（5322）伤害，赋予3名队友（最高攻击力优先）反射（反射35%受到的伤害），持续20秒,对随机2名敌人造成5652伤害，赋予4名队友（最高攻击力优先）反射（反射35%受到的伤害），持续20秒,全体队友的最大HP+1500（恶斗擂台中追加+2000）
